nta_code,nta_name,dof_name,neighborhood,borough,year,number_of_sales,average_sale_price,median_sale_price,lowest_sale_price,highest_sale_price,hvi
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2012,11,366761.6666666667,380000.0,200000,586300,235882.69572358436
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2013,27,409749.0,355000.0,210000,880000,248955.60513838296
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2014,17,382803.3333333333,397863.0,200000,600000,265834.0129696775
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2015,22,421703.6666666667,397961.0,200000,956000,293109.05475486716
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2016,31,473080.6666666667,397357.0,220000,730000,311120.70784237393
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2017,30,497682.0,438712.0,200000,890000,337714.9541401135
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2018,52,563057.6666666666,566000.0,260000,1150000,362573.2717482154
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2019,42,697480.3333333334,615000.0,240000,2775000,365274.5880351862
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2020,22,612860.0,642500.0,215000,950000,362262.5073624275
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2021,32,847827.0,685000.0,300000,1800000,381013.23298814317
BX0801,Kingsbridge Heights-Van Cortlandt Village,KINGSBRIDGE HTS/UNIV HTS,Kingsbridge,Bronx,2022,39,756192.6666666666,710000.0,375000,2300000,358283.4956561716
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2010,48,737187.0,645000.0,155000,3040000,299133.2370868
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2011,32,789455.6666666666,670000.0,250000,2675000,273943.79695766146
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2012,47,680898.6666666666,583000.0,237000,4650000,285709.3055116103
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2013,51,732383.6666666666,615000.0,280000,2000000,291671.7520590605
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2014,50,837200.0,800000.0,255000,2000000,302277.3342140676
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2015,69,856830.6666666666,780000.0,290000,3225000,331551.18110378203
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2016,67,958086.0,851000.0,250000,3995000,345915.04415164556
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2017,54,965807.6666666666,830000.0,240539,3650000,357539.66554402094
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2018,81,985214.6666666666,838765.0,235000,4200000,378861.5862080644
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2019,60,930825.6666666666,835000.0,294500,3875000,368783.4634296852
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2020,53,1037145.3333333334,1093000.0,200000,4325000,378473.9457748727
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2021,84,1092682.3333333333,922500.0,360749,6100000,408462.54161791434
BX0803,Riverdale-Spuyten Duyvil,RIVERDALE,Riverdale,Bronx,2022,82,1157263.3333333333,1007500.0,370000,3625000,410946.89786291606
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2010,92,365362.3333333333,410000.0,151086,630000,487038.2585260651
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2011,80,342227.0,335000.0,150000,656771,441499.15204743826
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2012,81,345488.0,390250.0,200000,520000,430520.4423782255
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2013,133,355142.0,371000.0,200000,662334,444115.1652710664
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2014,133,379917.0,375000.0,200000,3479000,462571.2232817193
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2015,138,398942.0,407500.0,200000,1088135,487135.0193947013
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2016,218,430361.3333333333,450000.0,200000,794235,541263.3201745077
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2017,224,462315.3333333333,482500.0,200000,944809,558763.3445883886
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2018,216,494322.0,500000.0,200000,921513,513055.89531200076
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2019,220,554672.6666666666,589790.0,215000,950000,469837.7947300477
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2020,128,589899.3333333334,650000.0,202500,960000,461038.6143803154
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2021,185,643194.0,690000.0,204424,1220000,451560.4326887911
BX0901,Soundview-Bruckner-Bronx River,SOUNDVIEW,Soundview,Bronx,2022,169,679793.3333333334,740000.0,200000,1200000,470613.97452845867
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2010,92,365362.3333333333,410000.0,151086,630000,487038.2585260651
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2011,80,342227.0,335000.0,150000,656771,441499.15204743826
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2012,81,345488.0,390250.0,200000,520000,430520.4423782255
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2013,133,355142.0,371000.0,200000,662334,444115.1652710664
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2014,133,379917.0,375000.0,200000,3479000,462571.2232817193
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2015,138,398942.0,407500.0,200000,1088135,487135.0193947013
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2016,218,430361.3333333333,450000.0,200000,794235,541263.3201745077
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2017,224,462315.3333333333,482500.0,200000,944809,558763.3445883886
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2018,216,494322.0,500000.0,200000,921513,513055.89531200076
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2019,220,554672.6666666666,589790.0,215000,950000,469837.7947300477
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2020,128,589899.3333333334,650000.0,202500,960000,461038.6143803154
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2021,185,643194.0,690000.0,204424,1220000,451560.4326887911
BX0902,Soundview-Clason Point,SOUNDVIEW,Soundview,Bronx,2022,169,679793.3333333334,740000.0,200000,1200000,470613.97452845867
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2010,55,378113.3333333333,411000.0,200000,568634,336834.6511492839
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2011,72,385624.6666666667,410000.0,170000,710000,334393.70365401264
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2012,56,370098.0,375000.0,200000,584100,321432.03180616046
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2013,51,364808.6666666667,380000.0,220000,610004,325209.6048900552
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2014,73,421305.3333333333,435000.0,205000,702592,335657.7065490144
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2015,89,403046.6666666667,436000.0,200000,685000,352833.25851830834
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2016,93,435112.6666666667,432500.0,220000,749112,383111.5617045472
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2017,105,486519.3333333333,539000.0,200000,966119,409975.2382499473
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2018,110,552580.0,550000.0,242000,995000,442951.3187103323
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2019,100,551097.6666666666,550000.0,230000,925000,492298.482342974
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2020,56,620329.6666666666,637500.0,230000,930000,528723.2309986157
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2021,93,685708.6666666666,680000.0,285300,1100000,555694.7496832492
BX0903,Castle Hill-Unionport,CASTLE HILL/UNIONPORT,Castle Hill,Bronx,2022,89,758382.0,750000.0,228000,1400000,586042.7296894687
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2010,38,403806.0,425000.0,160000,610448,124831.66943843367
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2011,31,360998.6666666667,380000.0,150000,625000,105991.06903168953
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2012,30,370907.3333333333,356250.0,218700,681272,98829.23932919338
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2013,39,368412.3333333333,331250.0,225000,569000,97582.28652146744
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2014,44,386408.6666666667,395000.0,200000,682494,97585.94539217994
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2015,38,408334.6666666667,417500.0,240000,670000,105612.55078003534
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2016,59,459591.6666666667,477500.0,225000,900000,123683.0740856708
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2017,52,521053.6666666667,402208.0,241232,1272812,137742.02232212282
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2018,64,544425.3333333334,595000.0,200000,1356466,159420.7675319526
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2019,66,596386.0,600000.0,280000,950000,187484.90195698154
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2020,36,674026.0,640000.0,202699,1350000,206255.58310637882
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2021,48,648179.6666666666,600000.0,361000,995000,211380.57982383991
BX0904,Parkchester,PARKCHESTER,Parkchester,Bronx,2022,51,691760.0,734000.0,225000,999000,201829.20130575527
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2010,92,365362.3333333333,410000.0,151086,630000,487038.2585260651
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2011,80,342227.0,335000.0,150000,656771,441499.15204743826
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2012,81,345488.0,390250.0,200000,520000,430520.4423782255
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2013,133,355142.0,371000.0,200000,662334,444115.1652710664
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2014,133,379917.0,375000.0,200000,3479000,462571.2232817193
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2015,138,398942.0,407500.0,200000,1088135,487135.0193947013
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2016,218,430361.3333333333,450000.0,200000,794235,541263.3201745077
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2017,224,462315.3333333333,482500.0,200000,944809,558763.3445883886
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2018,216,494322.0,500000.0,200000,921513,513055.89531200076
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2019,220,554672.6666666666,589790.0,215000,950000,469837.7947300477
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2020,128,589899.3333333334,650000.0,202500,960000,461038.6143803154
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2021,185,643194.0,690000.0,204424,1220000,451560.4326887911
BX0991,Soundview Park,SOUNDVIEW,Soundview,Bronx,2022,169,679793.3333333334,740000.0,200000,1200000,470613.97452845867
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2010,117,435673.0,431750.0,150000,890000,257664.16703969467
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2010,117,435673.0,431750.0,150000,890000,221945.8545257675
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2010,117,435673.0,431750.0,150000,890000,471381.92369588185
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2010,117,435673.0,431750.0,150000,890000,282924.93509531964
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2011,128,415598.6666666667,400000.0,150000,750000,251989.12834072477
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2011,128,415598.6666666667,400000.0,150000,750000,194184.09379046503
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2011,128,415598.6666666667,400000.0,150000,750000,435796.74753016455
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2011,128,415598.6666666667,400000.0,150000,750000,275927.14093388733
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2012,109,424261.3333333333,422940.0,200000,615000,253656.95474394283
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2012,109,424261.3333333333,422940.0,200000,615000,191365.53586168666
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2012,109,424261.3333333333,422940.0,200000,615000,430159.6579033735
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2012,109,424261.3333333333,422940.0,200000,615000,272843.9010375999
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2013,127,468012.6666666667,445000.0,200000,760000,256880.82860691473
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2013,127,468012.6666666667,445000.0,200000,760000,193077.87433826548
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2013,127,468012.6666666667,445000.0,200000,760000,452096.0798255942
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2013,127,468012.6666666667,445000.0,200000,760000,280838.3417242486
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2014,122,459477.6666666667,425000.0,200000,3066465,275527.3464000741
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2014,122,459477.6666666667,425000.0,200000,3066465,210130.64189067483
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2014,122,459477.6666666667,425000.0,200000,3066465,460332.87811829604
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2014,122,459477.6666666667,425000.0,200000,3066465,288294.72089744156
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2015,161,459227.6666666667,458500.0,205000,1425000,270873.14483566023
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2015,161,459227.6666666667,458500.0,205000,1425000,227298.1966195938
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2015,161,459227.6666666667,458500.0,205000,1425000,479466.3268425608
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2015,161,459227.6666666667,458500.0,205000,1425000,295044.9298736683
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2016,192,486891.0,499500.0,200000,825000,298892.4071793602
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2016,192,486891.0,499500.0,200000,825000,248186.52260988095
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2016,192,486891.0,499500.0,200000,825000,509034.68266079004
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2016,192,486891.0,499500.0,200000,825000,377426.9921481081
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2017,226,532538.3333333334,552500.0,200000,1112110,337184.6023682056
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2017,226,532538.3333333334,552500.0,200000,1112110,270540.33566756954
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2017,226,532538.3333333334,552500.0,200000,1112110,538267.4262848996
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2017,226,532538.3333333334,552500.0,200000,1112110,405944.2608509519
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2018,227,598322.6666666666,622500.0,200000,1250000,368888.41510301724
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2018,227,598322.6666666666,622500.0,200000,1250000,293689.57312798523
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2018,227,598322.6666666666,622500.0,200000,1250000,559533.949071455
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2018,227,598322.6666666666,622500.0,200000,1250000,384693.1945615156
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2019,232,623145.3333333334,630000.0,206000,1247356,355550.9102407922
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2019,232,623145.3333333334,630000.0,206000,1247356,298265.12818506424
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2019,232,623145.3333333334,630000.0,206000,1247356,583717.0596141133
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2019,232,623145.3333333334,630000.0,206000,1247356,382653.0000734093
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2020,197,620935.0,575000.0,200000,1100000,358090.11369731865
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2020,197,620935.0,575000.0,200000,1100000,325181.16124823847
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2020,197,620935.0,575000.0,200000,1100000,602959.351075253
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2020,197,620935.0,575000.0,200000,1100000,387700.2876236583
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2021,275,767248.3333333334,740000.0,221100,1350000,357273.42734093516
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2021,275,767248.3333333334,740000.0,221100,1350000,345046.41498924966
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2021,275,767248.3333333334,740000.0,221100,1350000,607189.358774272
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2021,275,767248.3333333334,740000.0,221100,1350000,382791.73385182716
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2022,258,765734.6666666666,745000.0,200000,1832850,331055.0366525018
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2022,258,765734.6666666666,745000.0,200000,1832850,353263.7886229036
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2022,258,765734.6666666666,745000.0,200000,1832850,631038.7705326732
BX1002,Throgs Neck-Schuylerville,THROGS NECK,,Bronx,2022,258,765734.6666666666,745000.0,200000,1832850,385120.6781293898
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2010,30,460266.0,460000.0,200000,910000,491428.6199356546
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2011,17,443572.0,393750.0,240000,1175000,437843.41928792716
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2012,23,394498.5,373137.5,267900,640500,426728.1094324019
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2013,26,434981.5,442660.0,230000,700000,436162.19314593606
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2014,31,451433.6666666667,398200.0,265000,980000,450895.0987006786
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2015,38,433723.0,384806.0,250000,2000000,461425.28388315416
BX1003,Pelham Bay-Country Club-City Island,CITY ISLAND,Country Club,Bronx,2016,38,634442.6666666666,610000.0,200000,1625000,481974.0940752155
