,GEOID,tract,NTA2020,NTAName,Total Estimate,White alone Estimate,Black or African American alone Estimate,American Indian and Alaska Native alone Estimate,Asian alone Estimate,Native Hawaiian and Other Pacific Islander alone Estimate,Some Other Race alone Estimate,Two or More Races Estimate,Two races including Some Other Race Estimate,"Two races excluding Some Other Race, and three or more races Estimate",Median Income In The Past 12 Months (In 2020 Inflation-Adjusted Dollars)
723,36081080301,080301,QN0706,Queensboro Hill,3804.0,395.0,110.0,0.0,2360.0,0.0,939.0,0.0,0.0,0.0,23934.0
724,36081080302,080302,QN0706,Queensboro Hill,3323.0,843.0,29.0,0.0,2306.0,0.0,100.0,45.0,45.0,0.0,21036.0
725,36081081800,081800,QN1001,South Ozone Park,4084.0,516.0,1563.0,0.0,1200.0,0.0,570.0,235.0,72.0,163.0,34458.0
726,36081083700,083700,QN0706,Queensboro Hill,5398.0,956.0,67.0,0.0,4110.0,0.0,158.0,107.0,51.0,56.0,24089.0
727,36081083800,083800,QN1001,South Ozone Park,4994.0,1273.0,813.0,31.0,1701.0,0.0,675.0,501.0,414.0,87.0,36538.0
728,36081084000,084000,QN1001,South Ozone Park,6148.0,1056.0,1024.0,75.0,2130.0,0.0,1136.0,727.0,531.0,196.0,33833.0
729,36081084500,084500,QN0705,East Flushing,5010.0,721.0,400.0,108.0,2881.0,0.0,774.0,126.0,0.0,126.0,18565.0
730,36081084601,084601,QN1001,South Ozone Park,2941.0,641.0,260.0,44.0,1040.0,0.0,571.0,385.0,274.0,111.0,39460.0
731,36081084901,084901,QN0707,Flushing-Willets Point,2855.0,46.0,48.0,35.0,2682.0,0.0,33.0,11.0,11.0,0.0,21726.0
732,36081084902,084902,QN0707,Flushing-Willets Point,4394.0,196.0,513.0,0.0,3159.0,0.0,501.0,25.0,25.0,0.0,20159.0
733,36081085700,085700,QN0707,Flushing-Willets Point,5074.0,447.0,84.0,0.0,3946.0,0.0,489.0,108.0,46.0,62.0,22264.0
734,36081085900,085900,QN0707,Flushing-Willets Point,5363.0,786.0,39.0,170.0,4207.0,0.0,0.0,161.0,95.0,66.0,25337.0
735,36081086400,086400,QN1001,South Ozone Park,2671.0,739.0,91.0,8.0,775.0,0.0,845.0,213.0,107.0,106.0,39694.0
736,36081086500,086500,QN0707,Flushing-Willets Point,4270.0,675.0,84.0,0.0,3206.0,0.0,122.0,183.0,28.0,155.0,25699.0
737,36081086900,086900,QN0707,Flushing-Willets Point,1640.0,188.0,6.0,13.0,1417.0,0.0,16.0,0.0,0.0,0.0,24633.0
738,36081087100,087100,QN0707,Flushing-Willets Point,2842.0,158.0,411.0,15.0,1583.0,0.0,390.0,285.0,69.0,216.0,26240.0
739,36081088902,088902,QN0707,Flushing-Willets Point,5184.0,780.0,311.0,0.0,3400.0,0.0,503.0,190.0,0.0,190.0,25426.0
740,36081088903,088903,QN0704,Murray Hill-Broadway Flushing,4836.0,525.0,30.0,0.0,2958.0,0.0,1242.0,81.0,81.0,0.0,35982.0
741,36081089202,089202,QN1091,Spring Creek Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
742,36081091602,091602,QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
743,36081091603,091603,QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3527.0,3360.0,21.0,0.0,24.0,0.0,122.0,0.0,0.0,0.0,51344.0
744,36081091604,091604,QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
745,36081092500,092500,QN0701,College Point,3211.0,859.0,9.0,0.0,1045.0,0.0,1188.0,110.0,110.0,0.0,24222.0
746,36081092800,092800,QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3731.0,3677.0,0.0,0.0,33.0,0.0,3.0,18.0,18.0,0.0,56000.0
747,36081093401,093401,QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3851.0,3391.0,68.0,0.0,72.0,0.0,304.0,16.0,7.0,9.0,52681.0
748,36081093402,093402,QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4269.0,3514.0,233.0,0.0,107.0,0.0,286.0,129.0,4.0,125.0,51782.0
749,36081093800,093800,QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5176.0,3814.0,419.0,0.0,166.0,0.0,323.0,454.0,311.0,143.0,26338.0
750,36081094500,094500,QN0701,College Point,3654.0,2079.0,20.0,0.0,823.0,0.0,497.0,235.0,220.0,15.0,26714.0
751,36081094700,094700,QN0701,College Point,2095.0,633.0,29.0,0.0,423.0,0.0,988.0,22.0,22.0,0.0,31159.0
752,36081097204,097204,QN1402,Rockaway Beach-Arverne-Edgemere,3972.0,625.0,2372.0,0.0,205.0,0.0,462.0,308.0,116.0,192.0,21319.0
753,36081097205,097205,QN1402,Rockaway Beach-Arverne-Edgemere,3523.0,689.0,2066.0,0.0,494.0,0.0,274.0,0.0,0.0,0.0,14409.0
754,36081097206,097206,QN1402,Rockaway Beach-Arverne-Edgemere,3334.0,191.0,2266.0,0.0,0.0,0.0,863.0,14.0,14.0,0.0,19390.0
755,36081097207,097207,QN1491,Rockaway Community Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
756,36081099703,099703,QN0703,Bay Terrace-Clearview,3481.0,1980.0,74.0,15.0,1138.0,0.0,177.0,97.0,27.0,70.0,58313.0
757,36081099704,099704,QN0703,Bay Terrace-Clearview,6915.0,4901.0,136.0,0.0,1537.0,0.0,279.0,62.0,44.0,18.0,44530.0
758,36081099801,099801,QN1401,Far Rockaway-Bayswater,8631.0,782.0,4860.0,0.0,321.0,0.0,1711.0,957.0,464.0,493.0,31805.0
759,36081099900,099900,QN0761,Fort Totten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760,36081100801,100801,QN1401,Far Rockaway-Bayswater,2708.0,1062.0,1152.0,0.0,179.0,0.0,143.0,172.0,116.0,56.0,35089.0
761,36081100803,100803,QN1401,Far Rockaway-Bayswater,3640.0,1119.0,1925.0,0.0,204.0,0.0,341.0,51.0,0.0,51.0,23819.0
762,36081100804,100804,QN1401,Far Rockaway-Bayswater,4843.0,2055.0,2341.0,0.0,353.0,0.0,94.0,0.0,0.0,0.0,38160.0
763,36081101002,101002,QN1401,Far Rockaway-Bayswater,4860.0,3229.0,644.0,0.0,947.0,0.0,11.0,29.0,8.0,21.0,15307.0
764,36081101003,101003,QN1401,Far Rockaway-Bayswater,4393.0,2191.0,1459.0,87.0,15.0,0.0,520.0,121.0,121.0,0.0,26155.0
765,36081101004,101004,QN1401,Far Rockaway-Bayswater,7611.0,2955.0,3839.0,0.0,350.0,0.0,33.0,434.0,119.0,315.0,19086.0
766,36081103300,103300,QN0702,Whitestone-Beechhurst,4736.0,2450.0,62.0,0.0,1992.0,0.0,138.0,94.0,0.0,94.0,28346.0
767,36081103900,103900,QN0702,Whitestone-Beechhurst,6067.0,3042.0,0.0,0.0,2186.0,0.0,323.0,516.0,461.0,55.0,30077.0
768,36081104700,104700,QN0704,Murray Hill-Broadway Flushing,6738.0,2187.0,2.0,0.0,3550.0,0.0,239.0,760.0,735.0,25.0,31921.0
769,36081105900,105900,QN0704,Murray Hill-Broadway Flushing,3845.0,2490.0,2.0,0.0,1241.0,0.0,0.0,112.0,0.0,112.0,41537.0
770,36081108500,108500,QN1101,Auburndale,2467.0,1524.0,51.0,0.0,746.0,0.0,138.0,8.0,0.0,8.0,36593.0
771,36081109300,109300,QN1102,Bayside,2789.0,1391.0,10.0,0.0,1263.0,0.0,19.0,106.0,92.0,14.0,54148.0
772,36081109700,109700,QN1102,Bayside,1676.0,965.0,16.0,0.0,619.0,0.0,47.0,29.0,0.0,29.0,47941.0
773,36081109900,109900,QN1101,Auburndale,3153.0,1579.0,23.0,5.0,1456.0,0.0,74.0,16.0,1.0,15.0,31719.0
774,36081113300,113300,QN1101,Auburndale,1498.0,929.0,0.0,0.0,473.0,0.0,57.0,39.0,0.0,39.0,51815.0
775,36081113900,113900,QN1101,Auburndale,3589.0,1404.0,78.0,11.0,1428.0,0.0,445.0,223.0,69.0,154.0,40805.0
776,36081114100,114100,QN0704,Murray Hill-Broadway Flushing,2373.0,1423.0,26.0,0.0,782.0,0.0,82.0,60.0,32.0,28.0,44970.0
777,36081114700,114700,QN0704,Murray Hill-Broadway Flushing,1836.0,954.0,0.0,0.0,741.0,0.0,84.0,57.0,0.0,57.0,40441.0
778,36081115100,115100,QN0704,Murray Hill-Broadway Flushing,849.0,473.0,0.0,0.0,264.0,0.0,45.0,67.0,23.0,44.0,35909.0
779,36081115500,115500,QN0704,Murray Hill-Broadway Flushing,2366.0,637.0,68.0,43.0,980.0,49.0,544.0,45.0,0.0,45.0,27951.0
780,36081115700,115700,QN0704,Murray Hill-Broadway Flushing,3007.0,555.0,31.0,36.0,2033.0,0.0,206.0,146.0,51.0,95.0,18718.0
781,36081115900,115900,QN0704,Murray Hill-Broadway Flushing,4063.0,441.0,11.0,0.0,3247.0,0.0,221.0,143.0,2.0,141.0,25168.0
782,36081116100,116100,QN0707,Flushing-Willets Point,4197.0,485.0,129.0,0.0,3112.0,0.0,379.0,92.0,55.0,37.0,19148.0
783,36081116301,116301,QN0704,Murray Hill-Broadway Flushing,4630.0,652.0,220.0,0.0,3188.0,7.0,317.0,246.0,246.0,0.0,15158.0
784,36081117100,117100,QN0704,Murray Hill-Broadway Flushing,2309.0,734.0,66.0,0.0,1226.0,0.0,239.0,44.0,17.0,27.0,25673.0
785,36081117500,117500,QN0704,Murray Hill-Broadway Flushing,4709.0,1609.0,68.0,0.0,2728.0,0.0,194.0,110.0,11.0,99.0,31619.0
786,36081118100,118100,QN1101,Auburndale,1632.0,786.0,82.0,0.0,677.0,0.0,64.0,23.0,15.0,8.0,32697.0
787,36081118500,118500,QN0705,East Flushing,1916.0,271.0,79.0,0.0,942.0,0.0,480.0,144.0,94.0,50.0,28493.0
788,36081118700,118700,QN0705,East Flushing,2354.0,713.0,20.0,0.0,1305.0,0.0,278.0,38.0,0.0,38.0,21905.0
789,36081119100,119100,QN0705,East Flushing,2827.0,469.0,0.0,0.0,1966.0,0.0,347.0,45.0,45.0,0.0,27778.0
790,36081119300,119300,QN0705,East Flushing,2107.0,470.0,14.0,0.0,1405.0,0.0,94.0,124.0,109.0,15.0,27800.0
791,36081119500,119500,QN0705,East Flushing,1305.0,532.0,3.0,112.0,420.0,0.0,222.0,16.0,0.0,16.0,42234.0
792,36081119900,119900,QN0705,East Flushing,1482.0,381.0,4.0,0.0,912.0,0.0,185.0,0.0,0.0,0.0,34038.0
793,36081120300,120300,QN0705,East Flushing,1433.0,263.0,14.0,0.0,1084.0,0.0,65.0,7.0,0.0,7.0,24511.0
794,36081120500,120500,QN0705,East Flushing,2587.0,212.0,126.0,37.0,2153.0,0.0,49.0,10.0,0.0,10.0,17780.0
795,36081120701,120701,QN0705,East Flushing,3109.0,1138.0,55.0,4.0,1821.0,0.0,43.0,48.0,33.0,15.0,37112.0
796,36081120702,120702,QN0705,East Flushing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
797,36081121500,121500,QN0706,Queensboro Hill,4456.0,1081.0,198.0,0.0,2582.0,0.0,220.0,375.0,78.0,297.0,30556.0
798,36081122300,122300,QN0803,Fresh Meadows-Utopia,3512.0,1335.0,0.0,0.0,1878.0,0.0,252.0,47.0,12.0,35.0,35875.0
799,36081122703,122703,QN0802,Pomonok-Electchester-Hillcrest,6523.0,2929.0,1126.0,0.0,722.0,0.0,1101.0,645.0,355.0,290.0,32119.0
800,36081122704,122704,QN0802,Pomonok-Electchester-Hillcrest,4929.0,1093.0,268.0,0.0,1702.0,0.0,213.0,1653.0,1554.0,99.0,30908.0
801,36081124100,124100,QN0802,Pomonok-Electchester-Hillcrest,4094.0,1145.0,306.0,0.0,2091.0,0.0,470.0,82.0,0.0,82.0,32188.0
802,36081124700,124700,QN0802,Pomonok-Electchester-Hillcrest,3498.0,1368.0,15.0,0.0,2047.0,0.0,20.0,48.0,48.0,0.0,36202.0
803,36081126500,126500,QN0802,Pomonok-Electchester-Hillcrest,1701.0,481.0,50.0,0.0,861.0,0.0,81.0,228.0,170.0,58.0,39917.0
804,36081129104,129104,QN1104,Oakland Gardens-Hollis Hills,4112.0,2448.0,79.0,0.0,1498.0,0.0,36.0,51.0,0.0,51.0,45962.0
805,36081133900,133900,QN0803,Fresh Meadows-Utopia,1289.0,662.0,1.0,0.0,579.0,0.0,46.0,1.0,0.0,1.0,62045.0
806,36081134100,134100,QN0803,Fresh Meadows-Utopia,3570.0,1349.0,65.0,0.0,1947.0,0.0,152.0,57.0,0.0,57.0,31899.0
807,36081134701,134701,QN0803,Fresh Meadows-Utopia,5302.0,1089.0,751.0,0.0,2455.0,0.0,667.0,340.0,45.0,295.0,31739.0
808,36081134702,134702,QN0803,Fresh Meadows-Utopia,4904.0,1238.0,498.0,25.0,2763.0,0.0,174.0,206.0,50.0,156.0,40556.0
809,36081136700,136700,QN1104,Oakland Gardens-Hollis Hills,6068.0,1913.0,325.0,0.0,3237.0,0.0,437.0,156.0,2.0,154.0,45479.0
810,36081137700,137700,QN1104,Oakland Gardens-Hollis Hills,7325.0,2124.0,762.0,133.0,3690.0,0.0,272.0,344.0,226.0,118.0,37357.0
811,36081138501,138501,QN1102,Bayside,4305.0,1558.0,40.0,0.0,2377.0,0.0,20.0,310.0,215.0,95.0,41453.0
812,36081140300,140300,QN1102,Bayside,2508.0,824.0,9.0,12.0,1571.0,0.0,92.0,0.0,0.0,0.0,31964.0
813,36081140901,140901,QN1101,Auburndale,1086.0,321.0,37.0,0.0,464.0,0.0,226.0,38.0,5.0,33.0,31958.0
814,36081140902,140902,QN1101,Auburndale,2644.0,761.0,3.0,0.0,1727.0,12.0,20.0,121.0,79.0,42.0,29766.0
815,36081142900,142900,QN1101,Auburndale,3944.0,1444.0,0.0,0.0,1872.0,0.0,382.0,246.0,75.0,171.0,27245.0
816,36081144100,144100,QN1102,Bayside,2786.0,973.0,106.0,0.0,1494.0,0.0,170.0,43.0,6.0,37.0,51863.0
817,36081144700,144700,QN1102,Bayside,3311.0,465.0,749.0,78.0,1756.0,0.0,28.0,235.0,0.0,235.0,31629.0
818,36081145101,145101,QN1101,Auburndale,1072.0,486.0,0.0,0.0,547.0,0.0,39.0,0.0,0.0,0.0,34750.0
819,36081145102,145102,QN1101,Auburndale,2671.0,615.0,196.0,0.0,1486.0,0.0,302.0,72.0,28.0,44.0,30513.0
820,36081145900,145900,QN1101,Auburndale,2754.0,1492.0,10.0,26.0,1052.0,0.0,74.0,100.0,25.0,75.0,41964.0
821,36081146300,146300,QN1101,Auburndale,2847.0,1487.0,80.0,0.0,952.0,0.0,320.0,8.0,8.0,0.0,40077.0
822,36081146700,146700,QN1102,Bayside,2614.0,1377.0,0.0,0.0,1102.0,0.0,8.0,127.0,57.0,70.0,50192.0
823,36081147100,147100,QN1102,Bayside,3394.0,1883.0,43.0,0.0,1421.0,0.0,13.0,34.0,34.0,0.0,42018.0
824,36081147900,147900,QN1103,Douglaston-Little Neck,4208.0,2184.0,124.0,0.0,1211.0,0.0,282.0,407.0,286.0,121.0,49194.0
825,36081150701,150701,QN1103,Douglaston-Little Neck,2974.0,1906.0,12.0,0.0,841.0,0.0,45.0,170.0,0.0,170.0,55641.0
826,36081150702,150702,QN1103,Douglaston-Little Neck,3031.0,1729.0,40.0,0.0,943.0,0.0,280.0,39.0,39.0,0.0,45030.0
827,36081152902,152902,QN1103,Douglaston-Little Neck,5919.0,2217.0,104.0,0.0,3211.0,0.0,40.0,347.0,0.0,347.0,45500.0
828,36081155101,155101,QN1301,Glen Oaks-Floral Park-New Hyde Park,2249.0,2137.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,55882.0
829,36081155103,155103,QN1301,Glen Oaks-Floral Park-New Hyde Park,5165.0,2509.0,419.0,0.0,1665.0,0.0,281.0,291.0,207.0,84.0,60431.0
830,36081155104,155104,QN1301,Glen Oaks-Floral Park-New Hyde Park,3748.0,1286.0,315.0,0.0,1598.0,0.0,362.0,187.0,49.0,138.0,40413.0
831,36081157902,157902,QN1301,Glen Oaks-Floral Park-New Hyde Park,4392.0,1189.0,91.0,62.0,2618.0,45.0,102.0,285.0,51.0,234.0,36376.0
832,36005036100,036100,BX0601,West Farms,5827.0,1219.0,2572.0,0.0,3.0,0.0,1925.0,108.0,108.0,0.0,13382.0
833,36005012701,012701,BX0202,Longwood,2046.0,324.0,464.0,38.0,35.0,0.0,885.0,300.0,230.0,70.0,18441.0
834,36005015900,015900,BX0202,Longwood,2115.0,265.0,257.0,38.0,0.0,0.0,1260.0,295.0,295.0,0.0,14769.0
835,36005042600,042600,BX1202,Eastchester-Edenwald-Baychester,7161.0,238.0,5649.0,0.0,422.0,0.0,788.0,64.0,64.0,0.0,33668.0
836,36061003800,003800,MN0303,East Village,8886.0,5576.0,1132.0,0.0,1224.0,0.0,624.0,330.0,272.0,58.0,49093.0
837,36061001001,001001,MN0302,Lower East Side,1437.0,1050.0,22.0,0.0,186.0,0.0,83.0,96.0,59.0,37.0,64365.0
838,36061001502,001502,MN0101,Financial District-Battery Park City,7929.0,5730.0,146.0,0.0,1449.0,0.0,92.0,512.0,91.0,421.0,91538.0
839,36061004800,004800,MN0602,Gramercy,6351.0,4854.0,119.0,0.0,1111.0,53.0,52.0,162.0,5.0,157.0,80942.0
840,36061004400,004400,MN0601,Stuyvesant Town-Peter Cooper Village,16600.0,11625.0,971.0,0.0,3075.0,0.0,93.0,836.0,292.0,544.0,69142.0
841,36061006400,006400,MN0602,Gramercy,7425.0,5582.0,388.0,0.0,1082.0,0.0,204.0,169.0,0.0,169.0,82896.0
842,36061017800,017800,MN1102,East Harlem (North),4278.0,1574.0,1047.0,29.0,263.0,28.0,1246.0,91.0,35.0,56.0,38203.0
843,36061000500,000500,MN0191,The Battery-Governors Island-Ellis Island-Liberty Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
844,36081094201,094201,QN1402,Rockaway Beach-Arverne-Edgemere,2988.0,1173.0,781.0,227.0,93.0,0.0,541.0,173.0,142.0,31.0,38879.0
845,36081111300,111300,QN1102,Bayside,2634.0,1443.0,14.0,12.0,937.0,0.0,30.0,198.0,41.0,157.0,42060.0
846,36081148300,148300,QN1103,Douglaston-Little Neck,2976.0,1702.0,8.0,0.0,1153.0,0.0,79.0,34.0,0.0,34.0,51898.0
847,36081080900,080900,QN0801,Kew Gardens Hills,7018.0,3363.0,444.0,0.0,2169.0,0.0,482.0,560.0,315.0,245.0,35000.0
848,36081122702,122702,QN0802,Pomonok-Electchester-Hillcrest,6509.0,2425.0,1768.0,22.0,1114.0,0.0,523.0,657.0,236.0,421.0,14784.0
849,36081125700,125700,QN0802,Pomonok-Electchester-Hillcrest,3290.0,544.0,573.0,0.0,1666.0,0.0,327.0,180.0,5.0,175.0,27703.0
850,36081126700,126700,QN0802,Pomonok-Electchester-Hillcrest,4738.0,2034.0,731.0,7.0,988.0,21.0,449.0,508.0,165.0,343.0,8836.0
851,36081139900,139900,QN1102,Bayside,1587.0,552.0,2.0,0.0,1002.0,0.0,26.0,5.0,5.0,0.0,56912.0
852,36081143500,143500,QN1102,Bayside,2350.0,629.0,5.0,0.0,1488.0,0.0,81.0,147.0,0.0,147.0,47292.0
853,36081157901,157901,QN1301,Glen Oaks-Floral Park-New Hyde Park,5389.0,1498.0,85.0,0.0,2906.0,0.0,701.0,199.0,103.0,96.0,44953.0
854,36081157903,157903,QN1301,Glen Oaks-Floral Park-New Hyde Park,4055.0,1438.0,147.0,122.0,2100.0,0.0,222.0,26.0,8.0,18.0,32518.0
855,36081042400,042400,QN1205,St. Albans,2314.0,22.0,2029.0,0.0,0.0,0.0,33.0,230.0,11.0,219.0,38476.0
856,36081043400,043400,QN1205,St. Albans,1841.0,98.0,1452.0,72.0,0.0,8.0,198.0,13.0,0.0,13.0,38325.0
857,36081042600,042600,QN1205,St. Albans,470.0,202.0,219.0,0.0,29.0,0.0,0.0,20.0,20.0,0.0,12269.0
858,36081043200,043200,QN1205,St. Albans,1227.0,9.0,1111.0,0.0,80.0,0.0,10.0,17.0,8.0,9.0,42039.0
859,36081045200,045200,QN0805,Jamaica Hills-Briarwood,1238.0,210.0,127.0,26.0,625.0,0.0,180.0,70.0,6.0,64.0,19138.0
860,36081045400,045400,QN0805,Jamaica Hills-Briarwood,5017.0,337.0,642.0,0.0,3251.0,0.0,310.0,477.0,365.0,112.0,27314.0
861,36081005900,005900,QN0103,Astoria (Central),3771.0,2570.0,85.0,10.0,473.0,0.0,367.0,266.0,219.0,47.0,54506.0
862,36081006100,006100,QN0103,Astoria (Central),5497.0,3702.0,221.0,9.0,884.0,0.0,503.0,178.0,3.0,175.0,54382.0
863,36081058100,058100,QN0502,Ridgewood,3068.0,2414.0,81.0,0.0,23.0,0.0,503.0,47.0,0.0,47.0,38629.0
864,36081058300,058300,QN0502,Ridgewood,3565.0,2525.0,5.0,0.0,328.0,0.0,490.0,217.0,128.0,89.0,37452.0
865,36061023501,023501,MN0903,Hamilton Heights-Sugar Hill,6751.0,2155.0,2236.0,81.0,203.0,0.0,1716.0,360.0,186.0,174.0,33255.0
866,36081047900,047900,QN0401,Elmhurst,5737.0,460.0,50.0,0.0,4317.0,0.0,753.0,157.0,68.0,89.0,30781.0
867,36081062400,062400,QN1371,Montefiore Cemetery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
868,36081062000,062000,QN1305,Laurelton,1490.0,79.0,1319.0,56.0,0.0,0.0,36.0,0.0,0.0,0.0,39667.0
869,36081063000,063000,QN1305,Laurelton,1476.0,24.0,1413.0,0.0,18.0,0.0,1.0,20.0,7.0,13.0,50917.0
870,36061022302,022302,MN0902,Manhattanville-West Harlem,3067.0,613.0,803.0,33.0,403.0,0.0,415.0,800.0,101.0,699.0,21071.0
871,36081133300,133300,QN0803,Fresh Meadows-Utopia,3876.0,2093.0,77.0,0.0,1630.0,0.0,27.0,49.0,0.0,49.0,37269.0
872,36061012400,012400,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,10626.0,7712.0,80.0,24.0,2357.0,44.0,266.0,143.0,19.0,124.0,73681.0
873,36005021200,021200,BX0904,Parkchester,4931.0,910.0,1789.0,27.0,1269.0,0.0,830.0,106.0,87.0,19.0,35126.0
874,36005022200,022200,BX0904,Parkchester,3064.0,449.0,255.0,93.0,1174.0,0.0,747.0,346.0,181.0,165.0,28449.0
875,36081065501,065501,QN0573,St. John Cemetery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
876,36061014401,014401,MN0803,Upper East Side-Yorkville,4551.0,4047.0,34.0,0.0,403.0,0.0,24.0,43.0,18.0,25.0,102009.0
877,36061001600,001600,MN0301,Chinatown-Two Bridges,7504.0,1581.0,160.0,0.0,5687.0,0.0,9.0,67.0,0.0,67.0,29845.0
878,36061001200,001200,MN0302,Lower East Side,4258.0,2606.0,97.0,16.0,701.0,0.0,655.0,183.0,94.0,89.0,32940.0
879,36081112300,112300,QN1102,Bayside,2085.0,968.0,142.0,0.0,754.0,0.0,160.0,61.0,48.0,13.0,50794.0
880,36081112900,112900,QN1102,Bayside,2120.0,1033.0,69.0,0.0,683.0,0.0,63.0,272.0,259.0,13.0,36996.0
881,36005042901,042901,BX0703,Norwood,3224.0,1032.0,336.0,0.0,766.0,0.0,983.0,107.0,65.0,42.0,20179.0
882,36005043102,043102,BX0703,Norwood,4615.0,812.0,1098.0,0.0,90.0,0.0,1875.0,740.0,414.0,326.0,21419.0
883,36081026300,026300,QN0203,Woodside,5566.0,1693.0,40.0,0.0,3573.0,0.0,51.0,209.0,82.0,127.0,29699.0
884,36081005400,005400,QN1002,Ozone Park,5916.0,1693.0,621.0,0.0,1638.0,0.0,1380.0,584.0,405.0,179.0,31697.0
885,36081008600,008600,QN1002,Ozone Park,2796.0,1334.0,22.0,77.0,468.0,3.0,685.0,207.0,173.0,34.0,32917.0
886,36081066401,066401,QN1307,Rosedale,1444.0,272.0,834.0,0.0,326.0,0.0,12.0,0.0,0.0,0.0,39441.0
887,36081066900,066900,QN0501,Maspeth,1687.0,1470.0,0.0,0.0,109.0,0.0,28.0,80.0,80.0,0.0,49844.0
888,36081048500,048500,QN0401,Elmhurst,4427.0,390.0,66.0,0.0,3182.0,0.0,749.0,40.0,18.0,22.0,27075.0
889,36081012500,012500,QN0101,Astoria (North)-Ditmars-Steinway,1587.0,982.0,105.0,0.0,253.0,0.0,64.0,183.0,65.0,118.0,52000.0
890,36005038900,038900,BX0603,Belmont,5331.0,1598.0,391.0,53.0,217.0,0.0,2781.0,291.0,274.0,17.0,18481.0
891,36005029301,029301,BX0803,Riverdale-Spuyten Duyvil,1772.0,1349.0,151.0,0.0,77.0,0.0,36.0,159.0,19.0,140.0,64655.0
892,36081013000,013000,QN0902,Richmond Hill,1787.0,1112.0,87.0,0.0,394.0,0.0,97.0,97.0,8.0,89.0,33500.0
893,36081073100,073100,QN0602,Forest Hills,1535.0,1085.0,0.0,5.0,397.0,0.0,18.0,30.0,0.0,30.0,45185.0
894,36081074900,074900,QN0602,Forest Hills,1440.0,954.0,0.0,0.0,425.0,0.0,0.0,61.0,0.0,61.0,75670.0
895,36005042500,042500,BX0703,Norwood,6248.0,2677.0,614.0,21.0,550.0,19.0,2136.0,231.0,136.0,95.0,19492.0
896,36081026502,026502,QN0203,Woodside,1135.0,350.0,0.0,0.0,673.0,0.0,57.0,55.0,0.0,55.0,30900.0
897,36081026501,026501,QN0401,Elmhurst,2562.0,708.0,29.0,0.0,1554.0,0.0,182.0,89.0,0.0,89.0,32387.0
898,36081048301,048301,QN0401,Elmhurst,1997.0,318.0,8.0,51.0,1464.0,0.0,141.0,15.0,15.0,0.0,28214.0
899,36005002800,002800,BX0901,Soundview-Bruckner-Bronx River,5030.0,1014.0,3238.0,0.0,0.0,0.0,433.0,345.0,24.0,321.0,31760.0
900,36081066100,066100,QN0504,Middle Village,1638.0,1578.0,0.0,0.0,56.0,0.0,0.0,4.0,0.0,4.0,43553.0
901,36081065900,065900,QN0504,Middle Village,1941.0,1610.0,0.0,0.0,254.0,0.0,65.0,12.0,0.0,12.0,37230.0
902,36081066501,066501,QN0504,Middle Village,3948.0,3204.0,47.0,0.0,70.0,0.0,263.0,364.0,301.0,63.0,49924.0
903,36005025600,025600,BX1102,Morris Park,1547.0,584.0,279.0,0.0,188.0,0.0,402.0,94.0,22.0,72.0,28802.0
904,36081102900,102900,QN0702,Whitestone-Beechhurst,3636.0,2636.0,66.0,0.0,502.0,7.0,301.0,124.0,0.0,124.0,32697.0
905,36081097300,097300,QN0702,Whitestone-Beechhurst,1947.0,1696.0,13.0,0.0,116.0,0.0,70.0,52.0,39.0,13.0,35982.0
906,36081060100,060100,QN0501,Maspeth,2336.0,1820.0,39.0,0.0,29.0,0.0,376.0,72.0,49.0,23.0,53478.0
907,36081063500,063500,QN0503,Glendale,2521.0,2087.0,18.0,8.0,45.0,0.0,287.0,76.0,70.0,6.0,44097.0
908,36081062100,062100,QN0504,Middle Village,2697.0,1966.0,75.0,37.0,35.0,0.0,356.0,228.0,152.0,76.0,35513.0
909,36081063700,063700,QN0503,Glendale,3367.0,2892.0,146.0,0.0,206.0,0.0,26.0,97.0,89.0,8.0,47704.0
910,36081077500,077500,QN0901,Kew Gardens,2213.0,1785.0,50.0,0.0,123.0,0.0,207.0,48.0,16.0,32.0,51420.0
